Id,NumPedido,FecEntrega,ImporteNeto,CodProducto,Detalle,Producto,ProdDesc,Fecha,ModalidadPago,ClientePreferente,TiempoAtencion
2240,35018567,23/12/2014,11.76,18951,Venta,18951,VAINILLA NEGRITA  30ML.12BOT.24DSP,01/12/2014,1,0,3
2241,35018567,23/12/2014,162.96,3500018,Venta,3500018,MARGA.ESPARC.SELLO DE ORO 2KG 5PQT,01/12/2014,2,0,7
2242,35018567,23/12/2014,-1.63,,Descuento,3500018,,01/12/2014,2,0,10
2243,35018567,23/12/2014,-8.15,,Descuento,3500018,,01/12/2014,1,1,4
2244,35018567,23/12/2014,48.96,3702012,Venta,3702012,NUEVA MANTECA FAMOSA COSTA 10KG 1CJA,01/12/2014,2,1,3
2245,35018567,23/12/2014,-0.49,,Descuento,3702012,,01/12/2014,1,1,1
2246,35018567,23/12/2014,63.12,6102,Venta,6102,MANTECA TROPICAL 12BLS 4DSP,01/12/2014,2,0,9
2247,35018567,23/12/2014,236,98231,Venta,98231,N. GALL.SODA DIA 250G. 12PQT,01/12/2014,1,1,9
2248,35018567,23/12/2014,-9.44,,Descuento,98231,,01/12/2014,1,1,3
2249,35018567,23/12/2014,-28.32,,Descuento,98231,,01/12/2014,1,1,10
2250,35018567,23/12/2014,64.48,39011,Venta,39011,AZUCAR FINITA NEGRITA 1KG.5BOL,01/12/2014,2,1,6
2251,35018567,23/12/2014,-0.64,,Descuento,39011,,01/12/2014,2,0,1
2252,35018567,23/12/2014,7.01,37044,Venta,37044,N.REF.NEGRITA MARACUYA 15G.12UND.08DSP,01/12/2014,1,1,5
2253,35018567,23/12/2014,14.02,37024,Venta,37024,N.REF.NEGRITA PINA 15G.12UND.08DSP,01/12/2014,2,0,6
2254,35018567,23/12/2014,14.02,37014,Venta,37014,N.REF.NEGRITA NARANJA 15G.12UND.08DSP,01/12/2014,1,0,9
2255,35018567,23/12/2014,14.02,37004,Venta,37004,N.REF.NEGRITA CHICHA 15G.12UND.08DSP,01/12/2014,1,0,8
2256,35018567,23/12/2014,14.02,5205013,Venta,5205013,NU.REF.NEGRITA EMOLIENT.15GR.12UND 8DSP,01/12/2014,2,1,7
2257,35018567,23/12/2014,0,8400035,Venta,8400035,DET.BOLIVAR PAR.JAB FLORAL 520G.30BOL,01/12/2014,1,1,8
2258,35018567,23/12/2014,0,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/12/2014,2,1,8
2259,35018567,23/12/2014,0,4304013,Venta,4304013,FIDEO LAVAGGI SPAGHETTI 500GR 20BOL,01/12/2014,1,0,2
2260,35137816,30/12/2014,84.65,4302040,Venta,4302040,NU.FID.DON VITTORIO SPAG.500GR 20BOL,01/12/2014,2,1,7
2261,35137816,30/12/2014,64.52,4304013,Venta,4304013,FIDEO LAVAGGI SPAGHETTI 500GR 20BOL,01/12/2014,2,1,2
2262,35137816,30/12/2014,9.83,18231,Venta,18231,HARINA FAVORITA SIN PREP.COC.180G.18BOL,01/12/2014,1,1,6
2263,35137816,30/12/2014,91.31,3300019,Venta,3300019,MAYONESA ALACENA 10CC.240UND,01/12/2014,2,0,4
2264,35137816,30/12/2014,81.47,3031,Venta,3031,MAYONESA ALACENA 500CC 12BOL,01/12/2014,1,0,5
2265,35137816,30/12/2014,79.04,3039,Venta,3039,MAYONESA ALACENA 1000CC 6BOL,01/12/2014,1,1,1
2266,35137816,30/12/2014,20.11,3525,Venta,3525,KETCHUP ALACENA 400GR 12BOL,01/12/2014,1,0,7
2267,35137816,30/12/2014,39.52,3300016,Venta,3300016,CREMA DE AJI TARI 400GR. 12UND,01/12/2014,2,0,1
2268,35137816,30/12/2014,144.47,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/12/2014,2,0,1
2269,35137816,30/12/2014,37.24,3300012,Venta,3300012,MAYONESA ALACENA 200CC 12BOL,01/12/2014,1,0,4
2270,35137816,30/12/2014,17.03,3415,Venta,3415,N.SAL.ROCOTO ALACENA 100CC12BOL,01/12/2014,1,0,4
2271,35137816,30/12/2014,27.66,5101004,Venta,5101004,NU.GELATINA NEGRITA FRESA 180G.12UND,01/12/2014,1,0,7
2272,35137816,30/12/2014,92.41,6802023,Venta,6802023,HARINA BLANCA NIEVE ESP. PP. 50K,01/12/2014,2,1,10
2273,35137816,30/12/2014,-0.92,,Descuento,6802023,,01/12/2014,1,1,7
2274,35137816,30/12/2014,7.87,5205013,Venta,5205013,NU.REF.NEGRITA EMOLIENT.15GR.12UND 8DSP,01/12/2014,2,0,10
2275,35137816,30/12/2014,7.87,37034,Venta,37034,N.REF.NEGRITA FRESA 15G.12UND.08DSP,01/12/2014,2,0,8
2276,35137816,30/12/2014,7.87,37044,Venta,37044,N.REF.NEGRITA MARACUYA 15G.12UND.08DSP,01/12/2014,1,0,3
2277,35137816,30/12/2014,7.87,37014,Venta,37014,N.REF.NEGRITA NARANJA 15G.12UND.08DSP,01/12/2014,2,0,3
2278,35137816,30/12/2014,48.96,3702012,Venta,3702012,NUEVA MANTECA FAMOSA COSTA 10KG 1CJA,01/12/2014,2,0,4
2279,35137816,30/12/2014,-0.49,,Descuento,3702012,,01/12/2014,1,1,5
2280,35137816,30/12/2014,118,98231,Venta,98231,N. GALL.SODA DIA 250G. 12PQT,01/12/2014,1,1,5
2281,35137816,30/12/2014,-4.72,,Descuento,98231,,01/12/2014,2,0,6
2282,35137816,30/12/2014,-11.8,,Descuento,98231,,01/12/2014,2,1,2
2283,35137816,30/12/2014,20.89,3517,Venta,3517,KETCHUP ALACENA 100GR 12BOL,01/12/2014,1,1,7
2284,35137816,30/12/2014,36.25,18972,Venta,18972,VAINILLA NEGRITA 1L. 1BOT,01/12/2014,1,1,7
2285,35137816,30/12/2014,-0.36,,Descuento,18972,,01/12/2014,2,1,4
2286,35137816,30/12/2014,9.59,18956,Venta,18956,VAINILLA NEGRITA  90ML.12BOT.12DSP,01/12/2014,1,1,7
2287,35137816,30/12/2014,0,8400035,Venta,8400035,DET.BOLIVAR PAR.JAB FLORAL 520G.30BOL,01/12/2014,1,1,1
2288,35137816,30/12/2014,0,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/12/2014,1,1,8
2289,35137816,30/12/2014,0,4304013,Venta,4304013,FIDEO LAVAGGI SPAGHETTI 500GR 20BOL,01/12/2014,2,0,9
2290,35254332,06/01/2015,177,98231,Venta,98231,N. GALL.SODA DIA 250G. 12PQT,01/01/2015,2,1,3
2291,35254332,06/01/2015,-7.08,,Descuento,98231,,01/01/2015,1,1,8
2292,35254332,06/01/2015,-14.16,,Descuento,98231,,01/01/2015,1,0,10
2293,35254332,06/01/2015,50.2,3702012,Venta,3702012,NUEVA MANTECA FAMOSA COSTA 10KG 1CJA,01/01/2015,1,0,1
2294,35254332,06/01/2015,-0.5,,Descuento,3702012,,01/01/2015,2,1,4
2295,35254332,06/01/2015,48.16,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/01/2015,2,0,2
2296,35254332,06/01/2015,37.24,3300012,Venta,3300012,MAYONESA ALACENA 200CC 12BOL,01/01/2015,2,0,2
2297,35254332,06/01/2015,162.93,3031,Venta,3031,MAYONESA ALACENA 500CC 12BOL,01/01/2015,2,1,7
2298,35254332,06/01/2015,79.04,3039,Venta,3039,MAYONESA ALACENA 1000CC 6BOL,01/01/2015,2,0,1
2299,35254332,06/01/2015,28.95,3508,Venta,3508,KETCHUP ALACENA 8GR 240UND,01/01/2015,2,0,7
2300,35254332,06/01/2015,45.65,3300019,Venta,3300019,MAYONESA ALACENA 10CC.240UND,01/01/2015,2,1,2
2301,35254332,06/01/2015,65.08,3103039,Venta,3103039,ACEITE COCINERO 1LT 12BOT,01/01/2015,2,1,3
2302,35254332,06/01/2015,81.48,3500018,Venta,3500018,MARGA.ESPARC.SELLO DE ORO 2KG 5PQT,01/01/2015,1,0,5
2303,35254332,06/01/2015,-0.81,,Descuento,3500018,,01/01/2015,2,1,5
2304,35254332,06/01/2015,40.5,98081,Venta,98081,NU.HARINA PREP.ESPIGA DE ORO 1K.10BOL,01/01/2015,2,0,8
2305,35254332,06/01/2015,90.47,6802030,Venta,6802030,HARINA BLANCA NIEVE EXT. PP. 50K,01/01/2015,1,0,8
2306,35254332,06/01/2015,-0.9,,Descuento,6802030,,01/01/2015,1,1,10
2307,35254332,06/01/2015,44.78,6901104,Venta,6901104,NU.EXPERTA PRE MEZCLA BIZCOCHUELO 10KG,01/01/2015,1,1,6
2308,35254332,06/01/2015,-0.45,,Descuento,6901104,,01/01/2015,2,0,8
2309,35254332,06/01/2015,49.34,5101109,Venta,5101109,NUE.MAZAMORRA MORADA NEGRITA 170G.24UND,01/01/2015,2,0,9
2310,35254332,06/01/2015,19.19,18956,Venta,18956,VAINILLA NEGRITA  90ML.12BOT.12DSP,01/01/2015,1,1,10
2311,35254332,06/01/2015,0,3103039,Venta,3103039,ACEITE COCINERO 1LT 12BOT,01/01/2015,1,0,10
2312,35254332,06/01/2015,0,4302040,Venta,4302040,NU.FID.DON VITTORIO SPAG.500GR 20BOL,01/01/2015,1,1,5
2313,35254332,06/01/2015,0,8404018,Venta,8404018,NU.DET.MARSELLA MAX FLORAL 520GR 30BOL,01/01/2015,1,1,7
2314,35390165,13/01/2015,118,98231,Venta,98231,N. GALL.SODA DIA 250G. 12PQT,01/01/2015,1,1,9
2315,35390165,13/01/2015,-4.72,,Descuento,98231,,01/01/2015,2,0,9
2316,35390165,13/01/2015,-9.44,,Descuento,98231,,01/01/2015,1,0,1
2317,35390165,13/01/2015,50.2,3702012,Venta,3702012,NUEVA MANTECA FAMOSA COSTA 10KG 1CJA,01/01/2015,1,0,2
2318,35390165,13/01/2015,-0.5,,Descuento,3702012,,01/01/2015,1,1,4
2319,35390165,13/01/2015,63.12,6102,Venta,6102,MANTECA TROPICAL 12BLS 4DSP,01/01/2015,2,0,1
2320,35390165,13/01/2015,80.41,3031,Venta,3031,MAYONESA ALACENA 500CC 12BOL,01/01/2015,2,1,10
2321,35390165,13/01/2015,78,3039,Venta,3039,MAYONESA ALACENA 1000CC 6BOL,01/01/2015,2,0,4
2322,35390165,13/01/2015,142.56,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/01/2015,1,0,9
2323,35390165,13/01/2015,45.65,3300019,Venta,3300019,MAYONESA ALACENA 10CC.240UND,01/01/2015,1,1,4
2324,35390165,13/01/2015,37.21,3300010,Venta,3300010,CREMA HUANCAINA ALACENA 24X90G,01/01/2015,1,1,8
2325,35390165,13/01/2015,78,3300016,Venta,3300016,CREMA DE AJI TARI 400GR. 12UND,01/01/2015,1,0,8
2326,35390165,13/01/2015,27.66,5101004,Venta,5101004,NU.GELATINA NEGRITA FRESA 180G.12UND,01/01/2015,1,0,3
2327,35390165,13/01/2015,0,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/01/2015,1,0,2
2328,35390165,13/01/2015,81.48,3500018,Venta,3500018,MARGA.ESPARC.SELLO DE ORO 2KG 5PQT,01/01/2015,1,0,6
2329,35390165,13/01/2015,-0.81,,Descuento,3500018,,01/01/2015,1,1,3
2330,35390165,13/01/2015,45.62,3300014,Venta,3300014,CREMA DE AJI TARI 10GR. 240UND,01/01/2015,2,1,2
2331,35390165,13/01/2015,9.59,18956,Venta,18956,VAINILLA NEGRITA  90ML.12BOT.12DSP,01/01/2015,1,0,5
2332,35390165,13/01/2015,65.08,3103039,Venta,3103039,ACEITE COCINERO 1LT 12BOT,01/01/2015,1,0,1
2333,35390165,13/01/2015,69.88,3103037,Venta,3103037,NU. ACEITE COCINERO 500CC 24BOT,01/01/2015,2,1,1
2334,35390165,13/01/2015,9.83,18231,Venta,18231,HARINA FAVORITA SIN PREP.COC.180G.18BOL,01/01/2015,2,0,6
2335,35390165,13/01/2015,0,3103039,Venta,3103039,ACEITE COCINERO 1LT 12BOT,01/01/2015,2,0,8
2336,35390165,13/01/2015,0,4302040,Venta,4302040,NU.FID.DON VITTORIO SPAG.500GR 20BOL,01/01/2015,2,0,6
2337,35390165,13/01/2015,0,8404018,Venta,8404018,NU.DET.MARSELLA MAX FLORAL 520GR 30BOL,01/01/2015,2,0,6
2338,35390165,13/01/2015,96.63,6802023,Venta,6802023,HARINA BLANCA NIEVE ESP. PP. 50K,01/01/2015,1,0,8
2339,35390165,13/01/2015,-0.97,,Descuento,6802023,,01/01/2015,2,1,2
2340,35527635,20/01/2015,177,98231,Venta,98231,N. GALL.SODA DIA 250G. 12PQT,01/01/2015,2,0,7
2341,35527635,20/01/2015,-7.08,,Descuento,98231,,01/01/2015,2,1,5
2342,35527635,20/01/2015,-14.16,,Descuento,98231,,01/01/2015,2,0,1
2343,35527635,20/01/2015,23.6,98299,Venta,98299,N. GALL.VAINILLA DIA 250G. 12PQT,01/01/2015,1,0,8
2344,35527635,20/01/2015,-1.89,,Descuento,98299,,01/01/2015,2,0,4
2345,35527635,20/01/2015,81.48,3500018,Venta,3500018,MARGA.ESPARC.SELLO DE ORO 2KG 5PQT,01/01/2015,1,0,10
2346,35527635,20/01/2015,-0.81,,Descuento,3500018,,01/01/2015,1,0,2
2347,35527635,20/01/2015,78,3039,Venta,3039,MAYONESA ALACENA 1000CC 6BOL,01/01/2015,2,1,5
2348,35527635,20/01/2015,80.41,3031,Venta,3031,MAYONESA ALACENA 500CC 12BOL,01/01/2015,1,1,2
2349,35527635,20/01/2015,142.56,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/01/2015,1,0,6
2350,35527635,20/01/2015,18,3415,Venta,3415,N.SAL.ROCOTO ALACENA 100CC12BOL,01/01/2015,2,1,4
2351,35527635,20/01/2015,100.78,4304013,Venta,4304013,FIDEO LAVAGGI SPAGHETTI 500GR 20BOL,01/01/2015,1,1,8
2352,35527635,20/01/2015,96.63,6802023,Venta,6802023,HARINA BLANCA NIEVE ESP. PP. 50K,01/01/2015,1,0,8
2353,35527635,20/01/2015,-0.97,,Descuento,6802023,,01/01/2015,2,1,10
2354,35527635,20/01/2015,55.32,5101004,Venta,5101004,NU.GELATINA NEGRITA FRESA 180G.12UND,01/01/2015,1,1,8
2355,35527635,20/01/2015,0,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/01/2015,1,0,8
2356,35527635,20/01/2015,22.46,5101201,Venta,5101201,NU.PUDIN NEGRITA CHOCO.145G.12UND,01/01/2015,1,0,10
2357,35527635,20/01/2015,49.34,5101109,Venta,5101109,NUE.MAZAMORRA MORADA NEGRITA 170G.24UND,01/01/2015,2,0,7
2358,35527635,20/01/2015,9.59,18956,Venta,18956,VAINILLA NEGRITA  90ML.12BOT.12DSP,01/01/2015,1,1,4
2359,35527635,20/01/2015,0,4302040,Venta,4302040,NU.FID.DON VITTORIO SPAG.500GR 20BOL,01/01/2015,1,1,2
2360,35527635,20/01/2015,0,8404018,Venta,8404018,NU.DET.MARSELLA MAX FLORAL 520GR 30BOL,01/01/2015,1,1,2
2361,35527635,20/01/2015,0,3101011,Venta,3101011,NU. ACEITE VEGETAL PRIMOR 1LT 12BOT,01/01/2015,2,0,8
2362,35527635,20/01/2015,45.65,3300019,Venta,3300019,MAYONESA ALACENA 10CC.240UND,01/01/2015,2,1,3
2363,35677367,27/01/2015,118,98231,Venta,98231,N. GALL.SODA DIA 250G. 12PQT,01/01/2015,2,1,1
2364,35677367,27/01/2015,-4.72,,Descuento,98231,,01/01/2015,1,0,7
2365,35677367,27/01/2015,-9.44,,Descuento,98231,,01/01/2015,2,1,7
2366,35677367,27/01/2015,78,3039,Venta,3039,MAYONESA ALACENA 1000CC 6BOL,01/01/2015,1,1,1
2367,35677367,27/01/2015,95.04,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/01/2015,2,1,8
2368,35677367,27/01/2015,45.62,3300014,Venta,3300014,CREMA DE AJI TARI 10GR. 240UND,01/01/2015,1,1,5
2369,35677367,27/01/2015,37.24,3300012,Venta,3300012,MAYONESA ALACENA 200CC 12BOL,01/01/2015,2,1,2
2370,35677367,27/01/2015,100.78,4304013,Venta,4304013,FIDEO LAVAGGI SPAGHETTI 500GR 20BOL,01/01/2015,2,1,10
2371,35677367,27/01/2015,43.81,4302040,Venta,4302040,NU.FID.DON VITTORIO SPAG.500GR 20BOL,01/01/2015,2,1,4
2372,35677367,27/01/2015,0,4302100,Venta,4302100,FID.DV TORN. 120G+S. ROJA 60G 24BOL,01/01/2015,1,1,9
2373,35677367,27/01/2015,0,4302101,Venta,4302101,FID.DV TORN. 120G+S. HUANCAINA 50G 24BOL,01/01/2015,2,0,2
2374,35677367,27/01/2015,9.83,18231,Venta,18231,HARINA FAVORITA SIN PREP.COC.180G.18BOL,01/01/2015,2,0,8
2375,35677367,27/01/2015,118.24,6804000,Venta,6804000,HARINA NICOLINI PREMIUM PP.50K,01/01/2015,1,1,5
2376,35677367,27/01/2015,-1.18,,Descuento,6804000,,01/01/2015,2,1,4
2377,35677367,27/01/2015,81.48,3500018,Venta,3500018,MARGA.ESPARC.SELLO DE ORO 2KG 5PQT,01/01/2015,1,1,5
2378,35677367,27/01/2015,-0.81,,Descuento,3500018,,01/01/2015,1,1,8
2379,35677367,27/01/2015,14.18,3600009,Venta,3600009,NUEVA MARGA.PRIMAVERA MULTIUSO 2KG 4PQT,01/01/2015,2,0,7
2380,35677367,27/01/2015,-0.14,,Descuento,3600009,,01/01/2015,2,0,3
2381,35677367,27/01/2015,50.2,3702012,Venta,3702012,NUEVA MANTECA FAMOSA COSTA 10KG 1CJA,01/01/2015,1,1,2
2382,35677367,27/01/2015,-0.5,,Descuento,3702012,,01/01/2015,2,0,7
2383,35677367,27/01/2015,69.44,3101011,Venta,3101011,NU. ACEITE VEGETAL PRIMOR 1LT 12BOT,01/01/2015,2,0,3
2384,35677367,27/01/2015,33.36,3300030,Venta,3300030,SALSA ROJA DON VITTORIO 400GR.12UND,01/01/2015,2,0,6
2385,35677367,27/01/2015,78,3300016,Venta,3300016,CREMA DE AJI TARI 400GR. 12UND,01/01/2015,2,1,5
2386,35677367,27/01/2015,2.64,8406070,Venta,8406070,DET.OPAL ULTRA C/QUITAMANCHAS 360G 30BOL,01/01/2015,1,1,1
2387,35677367,27/01/2015,-0.12,,Descuento,8406070,,01/01/2015,1,1,6
2388,35677367,27/01/2015,9.59,18956,Venta,18956,VAINILLA NEGRITA  90ML.12BOT.12DSP,01/01/2015,2,1,2
2389,35677367,27/01/2015,36.25,18972,Venta,18972,VAINILLA NEGRITA 1L. 1BOT,01/01/2015,2,0,10
2390,35677367,27/01/2015,-0.36,,Descuento,18972,,01/01/2015,1,0,3
2391,35677367,27/01/2015,15.75,37004,Venta,37004,N.REF.NEGRITA CHICHA 15G.12UND.08DSP,01/01/2015,2,1,4
2392,35677367,27/01/2015,0,4302040,Venta,4302040,NU.FID.DON VITTORIO SPAG.500GR 20BOL,01/01/2015,2,0,10
2393,35677367,27/01/2015,0,8404018,Venta,8404018,NU.DET.MARSELLA MAX FLORAL 520GR 30BOL,01/01/2015,1,0,2
2394,35677367,27/01/2015,0,3101011,Venta,3101011,NU. ACEITE VEGETAL PRIMOR 1LT 12BOT,01/01/2015,1,0,6
2395,35823644,03/02/2015,96.63,6802023,Venta,6802023,HARINA BLANCA NIEVE ESP. PP. 50K,01/02/2015,2,1,1
2396,35823644,03/02/2015,-0.97,,Descuento,6802023,,01/02/2015,1,1,5
2397,35823644,03/02/2015,91.31,3300019,Venta,3300019,MAYONESA ALACENA 10CC.240UND,01/02/2015,1,1,1
2398,35823644,03/02/2015,190.07,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/02/2015,2,1,10
2399,35823644,03/02/2015,37.21,3300015,Venta,3300015,CREMA DE AJI TARI 85GR. 24UND,01/02/2015,2,0,6
2400,35823644,03/02/2015,37.21,3300103,Venta,3300103,UCHUCUTA ALACENA 85GR. 24DPK,01/02/2015,1,1,4
2401,35823644,03/02/2015,81.48,3500018,Venta,3500018,MARGA.ESPARC.SELLO DE ORO 2KG 5PQT,01/02/2015,1,1,10
2402,35823644,03/02/2015,-0.81,,Descuento,3500018,,01/02/2015,2,0,6
2403,35823644,03/02/2015,14.33,3600009,Venta,3600009,NUEVA MARGA.PRIMAVERA MULTIUSO 2KG 4PQT,01/02/2015,2,1,4
2404,35823644,03/02/2015,-0.14,,Descuento,3600009,,01/02/2015,1,1,3
2405,35823644,03/02/2015,177,98231,Venta,98231,N. GALL.SODA DIA 250G. 12PQT,01/02/2015,1,0,8
2406,35823644,03/02/2015,-7.08,,Descuento,98231,,01/02/2015,1,0,7
2407,35823644,03/02/2015,-14.16,,Descuento,98231,,01/02/2015,2,0,7
2408,35823644,03/02/2015,23.6,98299,Venta,98299,N. GALL.VAINILLA DIA 250G. 12PQT,01/02/2015,1,1,2
2409,35823644,03/02/2015,-1.89,,Descuento,98299,,01/02/2015,1,0,5
2410,35823644,03/02/2015,133.42,4302040,Venta,4302040,NU.FID.DON VITTORIO SPAG.500GR 20BOL,01/02/2015,2,0,8
2411,35823644,03/02/2015,102.27,4304013,Venta,4304013,FIDEO LAVAGGI SPAGHETTI 500GR 20BOL,01/02/2015,1,1,9
2412,35823644,03/02/2015,0,4302101,Venta,4302101,FID.DV TORN. 120G+S. HUANCAINA 50G 24BOL,01/02/2015,1,0,10
2413,35823644,03/02/2015,9.59,18956,Venta,18956,VAINILLA NEGRITA  90ML.12BOT.12DSP,01/02/2015,2,1,9
2414,35823644,03/02/2015,28.07,5101004,Venta,5101004,NU.GELATINA NEGRITA FRESA 180G.12UND,01/02/2015,1,0,5
2415,35823644,03/02/2015,19.66,18231,Venta,18231,HARINA FAVORITA SIN PREP.COC.180G.18BOL,01/02/2015,1,1,8
2416,35823644,03/02/2015,78,3300016,Venta,3300016,CREMA DE AJI TARI 400GR. 12UND,01/02/2015,1,0,3
2417,35823644,03/02/2015,0,4302040,Venta,4302040,NU.FID.DON VITTORIO SPAG.500GR 20BOL,01/02/2015,2,1,10
2418,35823644,03/02/2015,0,8404018,Venta,8404018,NU.DET.MARSELLA MAX FLORAL 520GR 30BOL,01/02/2015,2,1,4
2419,35823644,03/02/2015,0,3101011,Venta,3101011,NU. ACEITE VEGETAL PRIMOR 1LT 12BOT,01/02/2015,2,0,4
2420,35969808,10/02/2015,118,98231,Venta,98231,N. GALL.SODA DIA 250G. 12PQT,01/02/2015,1,1,3
2421,35969808,10/02/2015,-4.72,,Descuento,98231,,01/02/2015,2,1,6
2422,35969808,10/02/2015,-9.44,,Descuento,98231,,01/02/2015,2,1,1
2423,35969808,10/02/2015,50.19,3702012,Venta,3702012,NUEVA MANTECA FAMOSA COSTA 10KG 1CJA,01/02/2015,1,0,3
2424,35969808,10/02/2015,-0.5,,Descuento,3702012,,01/02/2015,2,0,10
2425,35969808,10/02/2015,81.48,3500018,Venta,3500018,MARGA.ESPARC.SELLO DE ORO 2KG 5PQT,01/02/2015,2,0,5
2426,35969808,10/02/2015,-0.81,,Descuento,3500018,,01/02/2015,1,1,7
2427,35969808,10/02/2015,96.63,6802023,Venta,6802023,HARINA BLANCA NIEVE ESP. PP. 50K,01/02/2015,2,1,3
2428,35969808,10/02/2015,-0.97,,Descuento,6802023,,01/02/2015,1,1,1
2429,35969808,10/02/2015,78,3039,Venta,3039,MAYONESA ALACENA 1000CC 6BOL,01/02/2015,1,0,2
2430,35969808,10/02/2015,80.41,3031,Venta,3031,MAYONESA ALACENA 500CC 12BOL,01/02/2015,1,0,3
2431,35969808,10/02/2015,18,3415,Venta,3415,N.SAL.ROCOTO ALACENA 100CC12BOL,01/02/2015,1,0,7
2432,35969808,10/02/2015,18,3315,Venta,3315,N.SALSA AJI ALACENA 100CC 12BOL,01/02/2015,2,0,1
2433,35969808,10/02/2015,37.21,3300015,Venta,3300015,CREMA DE AJI TARI 85GR. 24UND,01/02/2015,2,1,1
2434,35969808,10/02/2015,45.62,3300014,Venta,3300014,CREMA DE AJI TARI 10GR. 240UND,01/02/2015,1,0,8
2435,35969808,10/02/2015,45.65,3300019,Venta,3300019,MAYONESA ALACENA 10CC.240UND,01/02/2015,2,1,4
2436,35969808,10/02/2015,68.84,4304013,Venta,4304013,FIDEO LAVAGGI SPAGHETTI 500GR 20BOL,01/02/2015,2,1,4
2437,35969808,10/02/2015,0,4302101,Venta,4302101,FID.DV TORN. 120G+S. HUANCAINA 50G 24BOL,01/02/2015,1,1,9
2438,35969808,10/02/2015,70.48,3101011,Venta,3101011,NU. ACEITE VEGETAL PRIMOR 1LT 12BOT,01/02/2015,1,1,2
2439,35969808,10/02/2015,17.28,3300040,Venta,3300040,SALSA ROJA DON VITTORIO 200GR.12UND,01/02/2015,1,1,5
2440,35969808,10/02/2015,0,3300040,Venta,3300040,SALSA ROJA DON VITTORIO 200GR.12UND,01/02/2015,1,0,8
2441,35969808,10/02/2015,9.59,18956,Venta,18956,VAINILLA NEGRITA  90ML.12BOT.12DSP,01/02/2015,1,1,7
2442,35969808,10/02/2015,28.07,5101004,Venta,5101004,NU.GELATINA NEGRITA FRESA 180G.12UND,01/02/2015,2,1,4
2443,35969808,10/02/2015,28.07,5101023,Venta,5101023,NU.GELATINA NEGRITA NARANJA 180G.12UND,01/02/2015,2,1,9
2444,35969808,10/02/2015,50.08,5101109,Venta,5101109,NUE.MAZAMORRA MORADA NEGRITA 170G.24UND,01/02/2015,2,0,10
2445,35969808,10/02/2015,22.8,5101201,Venta,5101201,NU.PUDIN NEGRITA CHOCO.145G.12UND,01/02/2015,1,0,7
2446,35969808,10/02/2015,18.07,3500013,Venta,3500013,MARGA.ESPARC.SELLO DE ORO 90GR 20BRR,01/02/2015,1,0,1
2447,35969808,10/02/2015,50.03,4314000,Venta,4314000,FID. CAB. ANGEL ESPIGA DE ORO 250G 40BOL,01/02/2015,2,1,6
2448,35969808,10/02/2015,25.04,4314001,Venta,4314001,FID.MUNICION ESPIGA DE ORO 250GR 20BOL,01/02/2015,2,1,8
2449,35969808,10/02/2015,4.8,9350001,Venta,9350001,ENJUAGUE BOLIVAR 85ML 6SACHETS X 24TIRAS,01/02/2015,1,0,6
2450,35969808,10/02/2015,0,4302040,Venta,4302040,NU.FID.DON VITTORIO SPAG.500GR 20BOL,01/02/2015,1,0,2
2451,35969808,10/02/2015,0,8404018,Venta,8404018,NU.DET.MARSELLA MAX FLORAL 520GR 30BOL,01/02/2015,1,0,4
2452,35969808,10/02/2015,0,3101011,Venta,3101011,NU. ACEITE VEGETAL PRIMOR 1LT 12BOT,01/02/2015,2,0,9
2453,35969823,10/02/2015,95.04,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/02/2015,1,1,6
2454,36117196,17/02/2015,236,98231,Venta,98231,N. GALL.SODA DIA 250G. 12PQT,01/02/2015,1,1,1
2455,36117196,17/02/2015,-9.44,,Descuento,98231,,01/02/2015,1,0,6
2456,36117196,17/02/2015,-18.88,,Descuento,98231,,01/02/2015,2,0,7
2457,36117196,17/02/2015,193.26,6802023,Venta,6802023,HARINA BLANCA NIEVE ESP. PP. 50K,01/02/2015,2,0,3
2458,36117196,17/02/2015,-1.93,,Descuento,6802023,,01/02/2015,2,0,4
2459,36117196,17/02/2015,50.19,3702012,Venta,3702012,NUEVA MANTECA FAMOSA COSTA 10KG 1CJA,01/02/2015,1,0,5
2460,36117196,17/02/2015,-0.5,,Descuento,3702012,,01/02/2015,1,1,9
2461,36117196,17/02/2015,81.48,3500018,Venta,3500018,MARGA.ESPARC.SELLO DE ORO 2KG 5PQT,01/02/2015,1,1,6
2462,36117196,17/02/2015,-0.81,,Descuento,3500018,,01/02/2015,1,1,6
2463,36117196,17/02/2015,12,3500011,Venta,3500011,MARGA.ESPARC.SELLO DE ORO 45GR 24BRR,01/02/2015,1,1,5
